station_id,station_name,longitude_wgs84,latitude_wgs84,month,time_period,total_count,number_of_records,average_hourly_count,median_hourly_count,standard_deviation,coefficient_of_variation
5677,Zählfeld J_36.1_1_I (veraltet),9.999514,53.580505,2025-12,weekday_offpeak,9945.0,378,26.30952380952381,14.0,26.153027816366162,0.9940517360066776
5677,Zählfeld J_36.1_1_I (veraltet),9.999514,53.580505,2025-12,weekday_peak,13221.0,126,104.92857142857143,70.5,96.2670600836177,0.9174532615184804
5677,Zählfeld J_36.1_1_I (veraltet),9.999514,53.580505,2025-12,weekend_public_holiday,4186.0,240,17.441666666666666,8.5,19.14328086383105,1.0975602979740686
5677,Zählfeld J_36.1_1_I (veraltet),9.999514,53.580505,2026-01,weekday_offpeak,4340.0,378,11.481481481481481,5.0,15.460257114745302,1.3465385228971716
5677,Zählfeld J_36.1_1_I (veraltet),9.999514,53.580505,2026-01,weekday_peak,6315.0,126,50.11904761904762,32.0,57.454344607572686,1.1463574696047756
5677,Zählfeld J_36.1_1_I (veraltet),9.999514,53.580505,2026-01,weekend_public_holiday,2246.0,240,9.358333333333333,3.0,15.154046276473874,1.6193103768271282
5677,Zählfeld J_36.1_1_I (veraltet),9.999514,53.580505,2026-02,weekday_offpeak,6284.0,360,17.455555555555556,9.0,25.351198314042428,1.4523283566287832
5677,Zählfeld J_36.1_1_I (veraltet),9.999514,53.580505,2026-02,weekday_peak,9493.0,120,79.10833333333333,47.0,79.05660091642812,0.9993460560382782
5677,Zählfeld J_36.1_1_I (veraltet),9.999514,53.580505,2026-02,weekend_public_holiday,3153.0,192,16.421875,7.0,22.19556440346768,1.351585272903836
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-01,weekday_offpeak,10095.0,396,25.492424242424242,18.0,29.570725228912913,1.1599809005101054
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-01,weekday_peak,9796.0,132,74.21212121212122,56.0,48.97670895327281,0.6599556535149051
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-01,weekend_public_holiday,3081.0,216,14.26388888888889,6.0,18.092778764215655,1.2684323963228112
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-02,weekday_offpeak,9963.0,360,27.675,18.0,30.11986152849679,1.0883418799818172
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-02,weekday_peak,9909.0,120,82.575,65.0,53.60118249354095,0.64912119277676
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-02,weekend_public_holiday,4285.0,192,22.317708333333332,12.0,24.06988296450476,1.07851050856124
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-03,weekday_offpeak,15546.0,378,41.12698412698413,27.0,48.28567467353845,1.1740631047599084
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-03,weekday_peak,14433.0,126,114.54761904761905,76.5,81.53827146981787,0.7118286014825089
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-03,weekend_public_holiday,8216.0,240,34.233333333333334,14.5,44.075388692829364,1.2874991828479854
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-04,weekday_offpeak,21532.0,360,59.81111111111111,34.0,71.88177301125161,1.2018130356701924
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-04,weekday_peak,13288.0,120,110.73333333333333,83.5,86.64791436858576,0.7824917011010153
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-04,weekend_public_holiday,8939.0,240,37.24583333333333,16.0,45.398583274364256,1.2188902545975413
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-05,weekday_offpeak,15270.0,360,42.416666666666664,24.0,58.75774114826739,1.3852512647921587
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-05,weekday_peak,9575.0,120,79.79166666666667,50.0,75.9108162965748,0.9513627107664726
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-05,weekend_public_holiday,9574.0,264,36.265151515151516,21.0,44.36006491104717,1.2232146580861136
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-06,weekday_offpeak,17694.0,360,49.15,31.0,61.989708463838994,1.2612351671177822
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-06,weekday_peak,10480.0,120,87.33333333333333,61.5,75.23993367253601,0.8615259580824735
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-06,weekend_public_holiday,9395.0,240,39.145833333333336,22.0,44.50677612051408,1.1369479796618818
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-07,weekday_offpeak,19977.0,414,48.2536231884058,29.0,64.35134284398247,1.3336064442813607
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-07,weekday_peak,11596.0,138,84.02898550724638,56.0,73.99841604430112,0.8806296493716416
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-07,weekend_public_holiday,7420.0,192,38.645833333333336,24.0,41.113806846825135,1.0638613092439926
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-08,weekday_offpeak,17866.0,378,47.264550264550266,22.5,64.80473721455144,1.3711066084798187
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-08,weekday_peak,10518.0,126,83.47619047619048,51.5,72.10356044309758,0.8637619904763543
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-08,weekend_public_holiday,8078.0,240,33.65833333333333,19.0,36.94222467228789,1.0975654767701282
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-09,weekday_offpeak,21819.0,396,55.09848484848485,30.0,71.66287387043162,1.3006323870338201
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-09,weekday_peak,12554.0,132,95.10606060606061,61.5,83.35459594574701,0.8764383196462168
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-09,weekend_public_holiday,8630.0,192,44.947916666666664,30.0,49.36494501854651,1.0982699239352178
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-10,weekday_offpeak,16669.0,378,44.097883597883595,22.5,57.26955617493887,1.2986917172072046
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-10,weekday_peak,10126.0,126,80.36507936507937,59.0,62.392897438680066,0.7763682675561612
5678,Zählfeld J_36.1_2_I (veraltet),9.999549,53.580513,2025-10,weekend_public_holiday,5902.0,240,24.591666666666665,11.0,31.78247084915748,1.2924081673666208
