station_id,station_name,longitude_wgs84,latitude_wgs84,month,peak_offpeak_ratio,weekday_weekend_ratio,peak_share,weekend_share,ratio_reliable
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2025-02,2.393141153081511,1.4569989929506546,0.3481561822125813,0.21540130151843817,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2025-03,2.518957345971564,1.5467888689646012,0.3489822718319107,0.23539067629678267,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2025-04,1.6343511450381678,1.6752207505518766,0.2715971077001142,0.22986172776861602,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2025-05,1.711583924349882,1.2906004709576138,0.2547203002228216,0.29881552714905596,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2025-06,1.6455637707948245,1.4456427955133737,0.2631929046563193,0.2569844789356984,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2025-07,1.654365246731337,1.1454594994356,0.2726514440621416,0.2329267021165676,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2025-08,1.5915741675075679,1.3601919110393688,0.2567452081552924,0.2593089976803809,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2025-09,1.494272076372315,1.3943466429721776,0.26370988122314887,0.20684862269396007,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2025-10,1.642298537912275,1.6683162872539317,0.27521367521367524,0.22205128205128205,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2025-11,2.363674851820491,1.6081492764661083,0.33616329479768786,0.23717485549132947,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2025-12,2.0746616892207186,1.7722694827417618,0.3222439660795825,0.21178517068928027,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2026-01,2.5259809119830328,1.5606469002695418,0.3502426113806793,0.23378914865460962,True
9367,Zählfeld B_3.2_1_G (veraltet),9.973709,53.549496,2026-02,2.5271375464684014,1.5296296296296295,0.36244401791426745,0.2072936660268714,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-01,4.3750102618832605,2.9958980857733604,0.5219486395956984,0.1201445613210319,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-02,4.433418367346939,2.012014500258933,0.4975094469254552,0.16583648230848505,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-03,4.0470062555853445,2.007832113703144,0.464195657967568,0.19170134689108018,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-04,2.8289323437053953,2.1950334596468597,0.3952851779276921,0.1855264535622934,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-05,2.831445849367784,1.672899581350003,0.36541135738002667,0.24742458211539006,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-06,2.788109393579073,1.9374658842794759,0.3828852156143715,0.20513107618234497,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-07,2.7510688981187394,1.770179285256026,0.399800279608548,0.16422342054457092,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-08,2.621230614589316,1.7626240624609533,0.36712622179317,0.2126975986484856,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-09,2.8616806435050486,1.6069872683637487,0.3981142857142857,0.18452857142857143,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-10,3.0610585316548744,2.3940180851121746,0.42124729714350745,0.16590797010735556,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-11,4.2738581507612325,2.4141607098841513,0.4867522361548709,0.1715759869742657,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2025-12,3.5955310880829017,2.6819787148308802,0.4629490643450415,0.15078054638246774,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2026-01,4.173556542535018,2.630510767843049,0.4926203726106944,0.15327849020082265,True
9368,Zählfeld B_3.2_2_I (veraltet),9.973709,53.549496,2026-02,4.375116604477611,2.4150057273768613,0.5089318413021363,0.14209562563580874,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-01,3.8729508196721314,3.1942106005737667,0.4995301303888171,0.11353224480206743,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-02,3.8730774973868893,2.202871500358938,0.4769154393513156,0.15367643002923492,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-03,3.5716054842989826,2.1118160731341247,0.44348886252800845,0.18399894556478186,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-04,2.141930501930502,2.385640584694755,0.34438319427890346,0.17327175208581644,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-05,2.1227622900847973,1.9740796831314071,0.32408488602325225,0.21790120322891812,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-06,2.1883175342901025,2.110716132368149,0.3409996781620578,0.19151833238432403,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-07,2.1115151515151513,1.8658389043671835,0.3481823860087445,0.1571267957526546,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-08,2.0796415285762597,1.8546918313546081,0.32576680616623405,0.20429623351168089,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-09,2.023909531502423,1.8254017169271406,0.33593435765425145,0.16611696565039016,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-10,2.203099573808601,2.454651137285868,0.35462505612932194,0.1624756772938183,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-11,3.672859690844233,2.6116928446771377,0.46197420078519347,0.1606842400448682,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2025-12,2.9897326203208556,2.585667192997036,0.42151452094453995,0.1555233873156609,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2026-01,3.222937390286717,2.115407566535386,0.42274925166935295,0.18374395579092792,True
9369,Zählfeld B_8.1_1_I (veraltet),10.038101,53.55562,2026-02,3.349864743011722,1.8592739273927392,0.4341474815940166,0.1770480308519341,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-01,2.5341047503045067,3.041571830231624,0.4036200675125131,0.1185543010126877,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-02,2.4577883472057076,2.1656050955414012,0.38011695906432746,0.15590863952333664,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-03,2.3854794933655006,2.077422394388316,0.3603471249444805,0.18647716013529672,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-04,1.4834654533514704,2.308433560353572,0.27196739074351167,0.17803518910272947,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-05,1.4576666997913146,1.9508658522120745,0.25508660267111855,0.21992383138564273,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-06,1.4774838164931043,2.0048519218651544,0.2641124974844033,0.19961259810827128,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-07,1.4936840675510483,1.7921629436021747,0.2783698266042273,0.16253638779901278,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-08,1.4874505979571935,1.750235722993952,0.26057401812688824,0.2138810962451446,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-09,1.5024936436534324,1.7574898727473125,0.2764940884305998,0.17143551260594936,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-10,1.5594863906908314,2.5391611360639987,0.2880168963983993,0.1579220394249296,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-11,2.2806194274988267,2.274252223120453,0.3540467691411088,0.1802287462664821,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2025-12,1.923913043478261,2.692000938306357,0.3320005923293351,0.15030356878424403,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2026-01,2.112857142857143,2.412294004650693,0.3451172558627931,0.1648582429121456,True
9370,Zählfeld B_8.1_2_I (veraltet),10.038101,53.55562,2026-02,2.072474942174248,2.0519298245614035,0.34191948101507347,0.1631368059530624,True
9371,Zählfeld D_24.2_1_I (veraltet),9.811921,53.563324,2025-01,2.5628517823639774,2.8142796878295715,0.40223792697290933,0.12691401648998824,True
